"04LBIBAK","LA BONNE INTENTION BACK","","GUY",0,0,1,-58.0833,6.75,"058°05'00''","06°45'00''","R4","","","","","","","",,"","","","","","","","","","","",,,,,,,,,,,,,,"","","",,,,,,,"",,"","",""
"04LBIBK","04LBIBK","","GUY",0,0,0,0,0,"","","R4","","","","","","","",,"","","","","","","","","","","",,,,,,,,,,,,,,"","","",,,,,,,"",,"","",""
"04LBIFRO","LA BONNE INTENTION FRONT","","GUY",0,0,1,-58.05,6.8,"058°03'00''","06°48'00''","R4","","","","","","","",,"","","","","","","","","","","",,,,,,,,,,,,,,"","","",,,,,,,"",,"","",""
"04LUGNAB","LUSIGNAN BACK E.C.D","","GUY",0,0,2,-58.05,6.7167,"058°03'00''","06°43'00''","R4","","","","","","","",,"","","","","","","","","","","",,,,,,,,,,,,,,"","","",,,,,,,"",,"","",""
"04LUGNAF","LUSIGNAN FRONT E.C.D","","GUY",0,0,1,-58.0333,6.8,"058°02'00''","06°48'00''","R4","","","","","","","",,"","","","","","","","","","","",,,,,,,,,,,,,,"","","",,,,,,,"",,"","",""
"04MABRDS","04MABRDS","","GUY",0,0,0,0,0,"","","R4","","","","","","","",,"","","","","","","","","","","",,,,,,,,,,,,,,"","","",,,,,,,"",,"","",""
"04MADUNI","Maduni","Maduni","GUY",0,0,0,0,0,"","","R4","","","","","","","",,"","","","","","","","","","","",,,,,,,,,,,,,,"","","",,,,,,,"",,"","",""
"04MONPEP","MON REPOS CENT. AGR. STA.","","GUY",0,0,1,-58.05,6.7833,"058°03'00''","06°47'00''","R4","","","","","","","",,"","","","","","","","","","","",,,,,,,,,,,,,,"","","",,,,,,,"",,"","",""
"04MONRPR","MON REPOS NORTH","MON REPOS NORTH","GUY",0,0,0,0,0,"","","R4","","","","","","","",,"","","","","","","","","","","",,,,,,,,,,,,,,"","","",,,,,,,"",,"","",""
"04MRSCM","Mahaica River","Mahaica River","GUY",0,0,0,0,-58.0833,"W","0","R4","","","","","","","",,"","","","","","","","","","","",,,,,,,,,,,,,,"","","",,,,,,,"",,"","",""
"04NONPRB","NON PARIEL BACK E.C.D","","GUY",0,0,1,-58.0167,6.7,"058°01'00''","06°42'00''","R4","","","","","","","",,"","","","","","","","","","","",,,,,,,,,,,,,,"","","",,,,,,,"",,"","",""
"04NOPARF","NON PARIEL FRONT E.C.D","","GUY",0,0,1,-58.0167,6.7667,"058°01'00''","06°46'00''","R4","","","","","","","",,"","","","","","","","","","","",,,,,,,,,,,,,,"","","",,,,,,,"",,"","",""
"04OGLEAR","OGLE AERODROME","","GUY",0,0,1,-58.1,6.8,"058°06'00''","06°48'00''","R4","","","","","","","",,"","","","","","","","","","","",,,,,,,,,,,,,,"","","",,,,,,,"",,"","",""
"04OGLEBK","OGLE BACK E.C.D","","GUY",0,0,1,-58.1,6.75,"058°06'00''","06°45'00''","R4","","","","","","","",,"","","","","","","","","","","",,,,,,,,,,,,,,"","","",,,,,,,"",,"","",""
"04OGLEFR","OGLE FRONT E.C.D","","GUY",0,0,1,-58.1,6.8,"058°06'00''","06°48'00''","R4","","","","","","","",,"","","","","","","","","","","",,,,,,,,,,,,,,"","","",,,,,,,"",,"","",""
"04ROSALF","04ROSALF","","GUY",0,0,0,0,0,"","","R4","","","","","","","",,"","","","","","","","","","","",,,,,,,,,,,,,,"","","",,,,,,,"",,"","",""
